num_links,num_words,has_offer,sender_score,all_caps,is_spam
3,64,0,0.7203926879867067,0,0
0,55,1,1.0,0,0
2,196,1,0.864861052813759,0,0
1,75,0,0.6199641740448281,1,0
1,83,0,0.4717506232289241,0,0
4,81,0,1.0,0,0
0,78,0,0.3602914123586694,1,0
0,20,0,0.631623108604435,0,0
0,116,0,0.6347447565763094,0,0
1,96,1,0.5705837368555154,0,0
3,24,0,0.5297300420597759,0,0
1,166,0,0.4557484930493385,0,0
2,77,1,0.5548852150381152,0,0
1,76,0,0.6897605639493191,0,0
0,189,1,0.7611389694289685,0,0
3,92,1,0.5950074166963393,0,0
2,153,1,0.5939628588260909,0,0
2,104,0,0.4915181556083722,0,0
1,41,0,0.7335087488994315,0,0
0,72,0,0.7096214986187099,0,0
2,76,0,0.7759072116361243,0,0
2,145,0,0.5917560038458232,0,0
2,122,0,0.5178572814112559,0,0
1,131,1,0.6960901730329135,0,0
2,70,1,0.8041135051019151,0,0
2,24,0,0.5225823276481062,0,0
1,169,0,0.5744837825385868,0,0
3,133,1,0.45507082513620734,0,0
4,154,0,0.46564339056839177,1,1
0,83,1,0.5906608683559404,0,0
4,45,0,0.5317368996760402,0,0
1,44,0,0.8600833354476478,0,0
4,88,0,0.7059918933735886,0,0
2,179,0,0.9530278505422694,0,0
5,27,1,0.9550471278194064,0,1
2,28,0,0.7030375251151433,0,0
0,73,0,0.299236099356755,0,0
2,39,1,0.7796767957984869,0,0
3,191,0,0.9288354396824338,0,0
2,188,0,0.8264917720187758,0,0
1,189,1,0.7697501923994347,1,1
1,158,1,0.6504098772473702,0,0
3,131,1,0.46439560229497395,0,1
2,146,0,0.8251131486866666,0,0
3,190,0,0.6609471965252305,0,0
5,155,0,0.7624382551045262,0,0
1,193,0,0.5825817213590253,0,0
1,53,0,1.0,0,0
3,87,0,0.7478084500465876,0,0
2,162,0,0.6240367991080584,0,0
2,165,1,0.4727320230516684,0,0
2,158,1,0.42026176163467616,0,0
1,166,0,0.8241345025243607,0,0
5,92,0,0.5835509845231198,0,0
0,44,1,0.6100169472007486,0,1
2,169,1,0.5914323243723039,0,0
2,184,1,0.4815868029471166,0,0
1,157,0,0.6419614419933798,0,0
0,100,0,0.7112781618742374,0,0
0,71,1,0.49867887766171504,0,0
1,96,1,0.7663854138571459,0,0
1,87,1,0.4552986588252952,0,0
3,47,0,0.6118015861935217,0,0
2,177,0,0.7729214846311571,0,0
2,193,1,0.6972678797601759,0,0
1,187,0,0.3717476023677393,0,0
1,168,1,0.1427483836603265,0,1
3,162,0,0.8133947519238598,1,1
2,150,0,0.8380435911177235,0,0
0,100,0,0.7874743135351667,0,0
2,116,1,0.654550070155632,0,0
2,27,0,0.6503943408537959,0,0
3,156,1,0.6786707630423575,0,0
1,141,1,0.8170435262440322,1,1
2,109,0,0.6733055639557182,0,0
1,149,0,0.7747945015013769,0,0
2,184,0,0.9628524595568624,0,0
3,159,1,0.5065897452902595,0,1
2,38,0,0.6629274222999999,0,0
1,46,0,0.5283221348419254,0,0
1,171,0,0.621301203234279,0,0
1,35,0,0.6797573497844484,0,0
2,21,0,0.5240730754656576,0,0
2,168,0,0.3751868004696257,0,0
4,29,0,0.43869390001732955,0,0
3,125,0,0.788710629362528,0,0
3,36,0,0.5663346675589457,1,0
2,26,1,0.6562571238540853,0,0
2,65,0,0.70989224591478,1,0
1,197,1,0.8814499160857394,0,0
1,29,0,0.6432366523707014,0,0
0,35,0,0.7492847087861851,0,0
0,20,1,0.473586770549673,0,0
3,156,0,0.6678305224290995,0,0
0,32,0,0.5044749079638334,0,0
3,195,0,0.6717588557981152,0,0
2,163,0,0.7255135875693952,0,0
3,188,0,0.653166451269394,0,0
3,49,0,0.6153628020339116,0,0
2,91,0,0.7538283476088222,0,0
0,30,0,0.6193559604484187,0,0
2,132,1,0.6171796642533629,0,0
1,199,0,0.4894253790698022,0,0
1,94,0,0.8011630712712894,0,0
1,67,0,0.6915426385900804,0,0
1,26,0,0.6040767362674723,0,0
0,20,0,0.49226136983811,0,0
2,106,0,1.0,0,0
0,51,0,0.09668432759859891,0,0
1,81,1,0.5483373843291486,0,0
2,162,0,0.6035321100483418,0,0
3,111,1,0.884108764613861,1,1
3,97,0,0.6370897052436787,0,0
0,96,0,0.7363907228194088,0,0
1,53,1,0.6117615456434131,0,0
1,167,1,1.0,0,0
0,137,0,0.7790700557821768,0,0
2,43,0,0.5699317237671895,0,0
0,47,1,0.8407456559151618,0,0
0,30,0,0.6505178803685541,0,0
0,177,1,1.0,0,0
2,57,1,0.9702949699888017,0,0
1,148,1,0.7588779336908456,0,0
2,140,0,0.652653240881046,0,0
1,180,1,0.57300118083768,0,0
3,128,0,0.8764176185368729,1,1
3,84,0,0.9903751769521598,0,0
1,191,0,0.6416566484633363,0,0
1,83,0,0.7898409190202945,0,0
3,28,0,0.8010887374468517,0,0
0,51,1,0.878007065192174,0,0
1,73,0,0.5442943802335938,0,0
0,144,1,0.7887913343522899,0,0
1,45,0,1.0,0,0
4,81,1,0.719185826433274,0,1
2,128,0,0.7907276326435759,0,0
2,189,0,0.7757582192798604,0,0
3,195,1,0.8107043246229626,0,1
1,153,1,0.468510780423039,0,0
2,137,0,1.0,0,0
0,49,0,0.7199961237069296,0,0
2,170,0,0.8089251897863273,0,0
3,122,0,0.7176172872479977,1,1
0,44,1,0.888669032672027,0,0
3,160,1,0.5996308069138491,0,1
1,172,0,0.4385662765103053,0,0
5,36,0,0.6764996334298888,0,0
2,127,0,0.7958604431008732,0,0
2,46,0,0.6306760170765624,0,0
5,158,1,0.5657178392798599,0,1
2,153,1,0.769690027225364,0,0
2,98,0,0.5144866005574494,0,0
0,56,0,0.8958714909820815,0,0
0,131,1,0.6375385165520837,0,0
2,125,0,0.7994856128897575,0,0
2,139,0,0.4677709964014565,0,0
2,184,0,0.9706849268915709,0,0
2,78,0,0.793773516958054,0,0
3,29,1,0.8227285791678614,0,1
0,20,0,0.44187388613479645,0,0
2,71,0,0.5500814688314067,1,0
2,165,0,0.7398164687674241,0,0
0,106,0,0.4834512766020395,0,0
2,24,1,0.5746074397632377,0,0
2,147,1,0.8510053925564824,0,1
2,121,0,0.578828066062365,0,0
2,137,1,0.77475778728697,0,0
5,136,1,0.534588389587795,1,1
3,122,1,0.8201692954848985,0,1
2,112,0,0.4758237288140303,0,0
0,67,0,0.8187773778637297,0,0
0,52,1,1.0,0,0
1,122,0,0.5930038080785867,0,0
1,44,0,0.5677433095607352,0,0
4,63,0,0.9278505447876171,0,0
1,110,0,0.7129577838520996,1,0
2,140,0,0.46606808987546167,0,0
4,130,0,0.7678636462885369,0,0
1,85,0,0.7433103182571777,0,0
2,147,0,0.57347729224077,0,0
5,172,0,0.5657692331651152,0,0
1,192,1,0.8737282262711181,0,0
2,42,0,0.5023804705219277,1,0
0,119,0,0.4258655404156592,0,0
1,188,1,0.544997623003937,0,0
0,106,0,0.8731062604157555,0,0
1,139,0,0.6477044310863244,0,0
1,180,0,0.5871349880732035,0,0
0,140,0,0.6863049331747566,0,0
2,47,0,0.7974963216912953,1,0
1,27,1,1.0,0,0
1,176,0,0.7701861347365888,0,0
2,131,0,1.0,0,0
0,162,1,0.8462775908886169,0,0
1,34,0,0.6404768486792494,0,0
1,56,1,0.8782104609736425,0,0
2,166,0,0.8273941554630133,0,0
2,126,1,0.932424250444441,0,0
3,198,0,0.8473899918869991,1,1
3,139,0,0.7227859159263705,0,0
0,104,1,0.6038141551871579,0,0
2,182,0,0.7269734585694536,0,0
0,137,1,0.40359811254346906,0,0
0,111,1,0.6674109493377866,0,0
2,55,1,0.4640721944780718,0,0
1,99,1,0.7916347202490533,0,0
1,31,0,0.8668394108450774,0,0
1,47,0,0.7631038769191494,1,0
3,52,1,0.6674800614026615,0,1
3,94,0,0.6429499002936564,0,0
2,98,0,0.9402010388081855,0,0
0,98,0,0.8973042267050282,0,0
3,69,1,0.48773843902785896,0,1
1,48,1,0.7510483553319519,0,0
3,77,1,0.7650403232999794,1,1
6,45,1,0.6589072067743186,0,1
1,42,0,0.42685794133571325,0,0
3,36,0,0.28908518236028136,0,0
4,152,0,0.7344493257709572,0,0
1,78,1,0.3613707566359649,0,1
2,163,1,0.5952918590384344,0,0
2,122,1,0.836882500222936,0,0
0,113,1,0.7831824026717833,0,0
5,168,1,0.5806826816394289,0,1
1,24,1,0.8790950548718727,0,0
3,45,0,0.8052084703060931,0,0
4,190,0,0.6023908697455123,0,0
0,131,1,1.0,0,0
1,145,1,0.7974751084955981,0,0
2,105,1,0.544053208066624,0,0
1,128,1,0.2894054963129338,0,1
1,21,0,0.7447797374823709,0,0
3,63,1,0.5990193049294876,1,1
3,125,1,0.7041933125160614,0,1
2,173,0,0.6526592305362939,0,0
1,128,0,0.2603693047246621,0,0
1,63,0,0.641570628923408,0,0
4,166,0,0.4794925527672974,0,0
3,68,1,0.598367916866921,0,1
2,110,1,0.5842017968827323,0,0
1,100,0,0.7127788640661509,0,0
1,153,0,0.7599548938248206,0,0
5,170,0,0.7922709881048163,0,0
2,101,1,0.22042560947904494,0,0
2,62,1,0.9842476565769382,0,0
2,63,0,0.37361383911885904,0,0
2,85,0,0.6973097898697483,0,0
4,64,1,0.5342857694526142,0,1
1,38,0,0.7591053972602388,0,0
0,23,0,0.33410366740156844,0,0
0,116,0,1.0,0,0
1,117,1,0.6281383441576475,0,0
3,115,0,0.8001077234001213,0,0
1,156,0,0.5398782348583169,0,0
2,120,1,1.0,0,0
2,67,0,0.42558340804704914,0,0
3,183,1,0.17380233457227268,0,1
1,37,0,0.9725821717391849,0,0
4,59,1,0.4647636151858342,0,1
1,84,0,0.6860190794420316,0,0
4,171,0,1.0,0,0
2,133,0,0.6189420665658848,0,0
5,189,1,0.752058477434019,0,0
3,72,1,0.8629939799692,0,1
1,81,1,0.7060102770745545,0,0
1,145,0,0.9602218905854668,0,0
1,133,1,0.8410788695928122,1,0
2,182,1,0.5211950579685086,0,0
0,80,0,0.8463522783386939,0,0
0,159,0,0.6931275772751492,0,0
2,68,1,0.6940869297738652,0,0
1,169,0,0.766483620466028,0,0
5,109,0,0.8841092718838819,0,0
1,87,0,0.5074645323910434,0,0
1,90,1,0.9610927971298715,0,0
2,170,0,0.9487822683534751,0,0
0,114,0,0.5735251810559117,0,0
1,154,0,1.0,0,0
1,145,1,0.6653192041026708,0,0
2,41,0,0.8134559617644155,0,0
2,122,0,0.607667400176547,0,0
1,59,1,0.8638993632600926,0,0
0,166,0,0.6110090999952196,0,0
1,72,1,0.7319474725505838,0,1
3,49,0,0.17625370435107912,0,1
2,173,0,0.605633681927414,0,0
2,142,1,0.5869569541058697,0,0
3,188,1,0.32172396090287636,0,1
2,139,0,0.8536870340862227,0,0
1,169,1,0.6228760064524828,0,0
3,80,1,0.33639623161153476,0,1
1,92,0,0.8203275246396959,1,0
2,65,1,0.9178988382697675,0,0
0,77,0,0.6731072075977234,0,0
0,48,1,0.39806003895370823,0,1
5,72,0,0.32321953199036935,1,1
1,165,0,0.4550889103336508,0,0
3,178,1,0.5340534867343829,0,1
4,51,1,1.0,0,1
1,28,0,0.6591751251396458,0,0
0,56,0,0.4454794778989883,0,0
1,27,1,0.5770090368868285,1,0
3,171,0,0.914128462361072,0,0
0,87,0,0.8110345345299192,0,0
1,71,0,0.7093381828433603,0,0
0,65,0,0.6662772570400607,0,0
2,36,1,0.7007372982090081,0,0
1,40,0,0.731168364952305,1,0
2,67,1,0.6611544782286645,0,0
0,28,0,0.7204328716093801,0,0
1,24,1,0.6398697963377572,0,0
1,25,0,0.5288655064974461,0,0
1,195,0,0.6472965024939368,0,0
1,65,0,0.766029988089448,0,0
1,116,0,0.5544887872322062,0,0
0,131,0,0.7841973757599406,0,0
2,120,0,0.8659364861911352,0,0
2,150,0,0.7682350224655641,0,0
2,178,1,0.5876696693301156,0,0
1,142,0,0.7192025845528879,0,0
8,122,0,0.7306954938179488,0,0
6,154,1,0.7398580826835411,0,1
0,35,1,0.9980025974509568,0,0
0,111,0,0.4683877884877531,0,0
2,141,0,0.741365969284907,0,0
2,162,0,0.6199728395337609,0,0
3,26,0,0.45086757283606893,0,0
2,118,1,0.44841402802070235,0,0
0,131,0,0.8754727183163422,0,0
1,185,1,0.4191698321431051,0,0
1,155,1,0.7597436220809392,1,0
5,117,0,0.7262947861724186,0,0
1,148,0,0.5283837518657934,0,0
3,166,1,0.8672155259151101,0,1
2,38,0,0.4636917053038793,0,0
4,106,0,0.5901845831472496,0,1
1,23,0,0.4817489288888921,0,0
2,149,0,0.8529721238036418,0,0
0,42,0,0.9367089897736406,1,0
0,126,0,0.7497172341864964,0,0
1,101,0,1.0,0,0
2,198,0,0.789146741920508,0,0
2,100,0,0.8264391438442314,0,0
3,178,0,0.9013043247279274,0,0
3,77,0,0.5655328303883387,0,0
3,183,0,0.7816665527210244,0,0
1,31,1,0.5066099097301697,0,0
1,140,1,0.4363799598075802,0,0
0,182,1,0.9184424039488663,0,0
1,23,1,0.5300049212318487,0,0
5,47,1,0.7366800327419395,0,1
1,52,1,1.0,0,0
2,93,1,0.3377931546752302,1,1
0,178,1,0.8302353097371526,0,1
1,24,0,0.6956232409380213,0,0
2,29,0,0.6859265617324054,0,0
1,172,0,0.7119170751271893,0,0
2,188,1,0.7035003247902845,0,0
1,36,0,0.8046585543035905,1,0
0,79,1,0.4897354747163106,0,0
3,52,0,0.8004309098306839,0,0
0,156,0,0.47448499686611834,0,0
2,197,0,1.0,0,0
3,178,1,0.6790003323698193,0,1
5,152,0,0.73588501586483,1,0
4,193,0,1.0,1,0
3,130,1,0.5450786068232367,0,1
1,151,1,0.6977507476402336,0,0
1,50,0,0.4179905131593444,0,0
1,23,0,0.5059732806693716,1,0
0,142,1,0.4152053882370528,1,1
1,37,1,0.859641274480466,0,0
3,101,0,0.8138992647295601,0,0
3,53,0,0.6125753612966719,0,0
0,67,1,0.5986604341621375,0,0
1,82,1,0.8941331135555237,0,0
2,33,0,0.6989904930518859,0,0
4,109,0,0.5265475865797538,0,0
2,106,0,0.9146334286917185,0,0
1,52,0,0.671711163907784,0,0
1,100,0,0.8354568335868018,0,0
2,189,0,0.7143592052878331,0,0
1,147,0,1.0,0,0
4,179,0,0.6586314391457762,0,0
1,131,0,0.29830510036074553,0,0
1,118,0,0.6544320887950914,0,0
1,134,1,0.7532791511854017,0,0
2,190,1,0.7919506276803826,0,0
1,162,1,0.8617509790415834,0,0
2,69,0,0.5838286993573847,0,0
2,135,1,1.0,0,0
1,90,1,0.8929668927639967,0,0
0,82,1,0.7261878424547714,0,0
1,89,0,0.5612021398341067,0,0
1,156,0,1.0,0,0
3,160,1,0.8458422649751186,0,1
0,123,0,0.6015496618322859,0,0
2,165,1,0.9804185522703437,0,0
1,182,1,0.7440592679540979,1,1
1,20,1,1.0,0,0
4,144,0,0.5313830703758253,0,0
5,133,0,0.6599121048272284,0,0
0,55,0,0.9763960950988602,0,0
1,65,0,0.5662309841568368,0,0
0,184,1,0.6493084695973488,1,1
2,141,0,0.15245731311317656,0,0
1,101,0,0.7824413416245771,0,0
0,176,0,0.9308355647951161,0,0
1,63,0,0.5157407594008689,0,0
3,112,0,0.7895142518489844,0,0
1,87,0,0.5917955549938102,0,0
1,95,0,0.39816882459017083,1,0
1,96,1,0.6349337900921848,0,0
2,161,0,0.5850704753233587,0,0
3,97,0,0.7254782594705974,0,0
1,198,0,0.6388311109866597,0,0
1,105,1,0.9674635836638765,0,0
1,28,0,0.5884619370382849,0,0
2,133,0,0.6741212809163242,0,0
1,100,0,0.7479077578515969,0,0
2,107,0,0.6898044179434021,0,0
1,88,0,0.5928973051212525,0,0
0,181,0,0.710268924300629,0,0
1,125,1,0.8049351573977188,0,0
0,84,1,0.8797378268766063,0,0
1,46,1,0.27642326439558434,0,1
3,187,0,0.8013218510299946,0,0
2,155,0,0.5651019390509888,0,0
3,25,0,0.9315963707364091,0,0
2,72,0,0.8864706449993176,0,0
2,152,0,0.885119049257119,1,0
2,136,0,0.5832634275548992,0,0
2,165,0,0.42141755935722147,0,0
0,183,0,0.9542197486903532,0,0
0,116,0,0.9337841799652995,0,0
2,147,0,0.2992742022195738,0,0
1,73,1,0.9750252634112553,0,1
0,181,1,0.7709752516430942,0,0
1,51,0,0.7263901391126403,0,0
1,70,1,0.5355142819838925,0,0
2,150,1,0.9028686870460472,0,0
3,84,1,0.6080043975903533,0,1
3,104,1,0.6070737013272243,0,0
3,32,0,0.27277177051253576,0,0
0,27,1,0.5512014806672441,0,0
1,191,0,0.5016093437984577,0,0
3,177,1,0.28462086820332266,0,1
2,27,0,1.0,0,0
0,77,0,0.6750453919558352,0,0
2,143,0,0.41486099860499187,0,0
2,110,0,0.5072384106250082,0,0
1,122,1,0.5838366056826991,0,0
2,106,1,0.5807411257245529,0,0
2,155,0,0.8601203462497249,1,0
0,80,0,0.6461471364987253,0,0
0,95,1,0.7197215689321186,0,0
3,133,0,0.6470521274854424,0,0
3,183,1,0.9325769117603557,1,1
2,121,0,0.9755287237987667,0,0
0,126,1,0.6732402271421419,0,0
0,113,1,0.5107544256130099,0,0
1,93,0,0.6780935990426151,0,0
1,166,1,0.07799967168884336,0,0
2,37,0,0.7627149270695345,0,0
0,191,1,0.428209716973999,0,0
0,132,0,0.6557974333335747,0,0
2,167,1,0.7943233771561345,1,0
3,21,0,0.5859414886961843,0,0
1,49,0,0.6123111896003501,0,0
3,198,0,0.7515971809380005,0,0
3,191,1,0.5883762514278097,0,1
2,66,0,0.8848752317856806,0,0
3,62,1,0.8545821104789927,0,1
1,30,0,0.8134721985125565,1,0
3,189,1,0.5739398884298161,0,1
4,38,0,0.8146941804291508,0,0
2,150,1,0.5514101201360958,0,0
3,23,1,0.6825474095207091,0,1
1,130,0,0.1728402456123982,0,0
2,185,1,0.9314388294844218,0,0
1,181,0,1.0,0,0
0,70,0,0.7449609493534173,0,0
0,178,0,0.3836775862604717,0,0
2,123,0,0.656465132831596,0,0
0,102,1,0.7142128210235029,0,0
2,56,0,0.7032050715950153,1,0
1,191,0,1.0,0,0
1,78,0,0.6510897017269547,1,0
2,127,1,0.5845309849967713,1,0
0,124,0,0.7325962034948608,0,0
3,37,0,0.6714486283692468,1,1
2,44,0,0.5501093477331467,0,0
3,157,1,0.34765020101162847,0,1
1,44,1,0.8464720346120846,0,0
1,103,0,0.5271577110100731,0,0
2,70,0,0.49871035538152375,0,0
0,29,1,0.5377896083934937,0,0
2,196,1,0.4076171934155038,0,0
0,144,1,0.8312058944403549,0,0
0,185,0,0.8044924588426701,0,0
1,111,0,0.737992058358295,1,0
1,145,0,0.8419539618726518,0,0
0,132,1,0.7863276321471203,0,0
0,133,1,0.8175570303917519,0,0
1,65,0,1.0,0,0
1,89,0,0.8963535910169527,0,0
2,30,1,0.7351452798079257,0,0
3,102,0,0.513259457793358,0,0
1,163,0,0.3808153986729419,0,0
3,179,0,0.34811036529470357,0,1
2,149,1,0.8892675970509434,1,1
1,77,0,0.5884181913999095,1,0
2,104,0,0.7158522537089899,0,0
1,185,0,0.5093935632649085,0,0
0,98,1,1.0,0,0
0,96,0,0.3408255201244728,0,0
2,90,1,0.7277283854167244,0,0
1,135,0,0.6282795906075701,0,0
1,86,1,0.7036683717248243,1,1
1,34,0,0.6358768919657642,0,0
3,103,1,0.5217182738710293,0,1
2,22,0,0.476381742933648,0,0
0,77,0,1.0,0,0
0,46,0,0.6404251570844541,0,0
3,162,0,0.7684443135364253,0,0
2,22,0,0.3812054209766634,0,0
2,175,0,0.27660541657396476,0,0
2,194,0,0.5646710906447248,0,0
1,84,0,0.8746149235811722,0,0
3,167,0,0.7056636613647214,0,0
1,30,0,0.5920145799419957,0,0
1,44,1,0.7859627920702443,0,0
0,23,1,0.5899333068246203,0,0
1,102,0,0.9753235244087382,0,0
4,73,1,0.9835111493600224,0,1
2,79,1,0.5845485361662023,0,0
1,175,0,0.544657856315792,0,0
0,157,0,0.6853499170025038,0,0
0,183,1,0.785334808051,0,0
4,99,0,0.6452401614092929,0,0
2,180,0,0.9091969722432883,0,0
1,78,0,0.7531052625611249,0,0
0,192,0,0.9176555695345494,0,0
3,198,1,0.47555502438683556,0,1
2,65,0,0.5814753991781082,0,0
3,160,0,0.8066324431538866,0,0
3,112,0,0.7105833244703157,0,0
4,151,0,0.6624694904678156,0,0
1,189,0,0.5961761385264832,0,0
1,174,0,0.717346971915167,0,0
1,155,0,0.985649245186881,0,0
1,124,0,0.2981769325236838,0,0
0,65,0,0.6696054604824495,0,0
1,155,0,0.6783093453241165,0,0
0,45,0,0.48251217041442274,0,0
3,20,1,0.6688014371100393,0,1
1,131,1,0.37211401861011484,0,1
2,109,1,0.5831641043996626,0,0
0,58,1,0.6463035583450167,0,0
0,156,0,0.6989611913090008,0,0
1,46,0,1.0,0,0
1,167,0,0.5367668897376169,1,0
1,35,0,0.43508759457049245,0,0
1,86,0,0.8984245027107205,0,0
2,41,0,0.0,1,0
5,92,0,0.5761899254217159,0,0
0,139,1,0.6348658438435824,0,0
2,155,0,0.5117591457070296,1,0
1,154,0,0.6810218558947306,0,0
3,95,1,0.5702968977759147,0,1
1,20,0,0.35170907605657303,0,0
1,159,0,0.8236196934082493,0,0
2,33,0,0.8313647165770595,0,0
2,166,0,0.5025110078798372,0,0
2,38,0,0.5917602642161834,0,0
1,96,1,1.0,0,0
3,127,0,0.789692450642527,0,0
4,93,0,0.7000400058917667,0,0
1,130,0,1.0,0,0
4,144,0,0.37566967046150546,1,1
1,112,1,0.29341819762327276,0,0
0,175,0,0.7333813018540676,0,0
3,162,0,0.8680201039437438,1,0
2,82,0,0.3578602042440112,0,0
1,42,1,0.44007996131920485,0,0
6,190,0,0.8586130489367227,0,0
1,29,0,0.46954399921861467,0,0
1,183,0,0.6487634773909087,0,0
0,196,0,0.7419781768105314,1,0
1,161,1,0.8909718587899895,0,0
3,115,0,0.6387126362549921,0,0
1,53,1,0.7984796863911977,0,0
2,114,0,0.45209427499571375,1,0
0,58,1,0.8177743937073281,0,0
0,179,1,0.5182482867218314,0,0
0,99,0,0.42386970536565177,0,0
0,169,1,1.0,0,0
3,119,0,1.0,0,0
3,182,0,0.7296257364688868,0,0
2,42,0,1.0,0,0
0,44,0,0.6348493588068126,0,0
2,153,1,0.6727961223342602,0,0
3,109,0,0.6646928272601473,0,0
1,25,0,0.517322080072769,0,0
2,38,0,0.2311759880274693,0,0
5,38,0,0.6381408469653969,0,0
3,129,1,0.9604814993538937,0,1
4,130,0,0.7551640217666833,0,0
0,114,1,0.8629060393160852,0,0
3,106,0,0.7786196843208791,0,1
0,159,1,0.5306878743294464,1,1
1,32,0,0.7496451718120104,0,0
0,105,0,0.633535367784695,0,0
0,197,1,0.48749111299164033,0,0
2,95,0,0.8839124149104625,0,0
3,178,1,0.4389433166612063,0,1
1,96,0,0.5681970785462239,1,0
0,42,0,1.0,1,0
2,89,0,0.8402997125825925,0,0
1,144,1,0.7490117992597835,0,0
0,77,0,0.2653072977688936,0,0
2,157,0,0.67641782738235,0,0
0,87,1,0.4670919024716528,1,0
1,191,1,0.6844058380408411,0,0
1,89,0,0.6619293201413693,0,0
3,101,0,0.5286702981044934,0,0
3,27,1,0.9344902373227991,0,1
4,133,0,0.8909739486670956,0,0
1,47,1,0.4748073026743831,0,0
0,86,0,1.0,0,0
2,186,0,0.47007351149697246,0,0
1,180,0,1.0,0,0
4,133,0,0.6578212614143103,0,0
3,99,1,0.6199022647544288,0,1
1,176,0,0.9978042546681747,0,0
4,164,0,0.6671674385645735,0,0
1,184,1,0.9195201914445682,0,0
2,153,1,0.4397759373664426,0,0
3,193,0,0.7056982007798204,0,0
0,33,0,0.7949079664966148,0,0
3,184,0,0.9392799892064635,1,1
2,133,0,0.8424922805318258,0,0
0,126,1,0.708985697470582,0,0
2,95,0,0.7947263796044605,0,0
0,102,1,0.5544513506417325,0,0
0,104,1,0.8208133985183331,0,0
1,48,0,0.7955346293284568,0,0
1,68,0,0.5444792374943642,0,0
1,21,0,0.724602328284153,0,0
3,108,0,0.8542369113510355,0,0
1,89,1,1.0,1,1
2,65,1,0.9371026369909632,1,1
2,82,0,0.7450015017564092,0,0
1,138,0,0.7569236980302476,0,0
3,104,1,0.6709403689650747,0,1
0,168,0,0.7222782971338256,0,0
2,46,0,0.8552612558191863,0,0
3,42,0,0.8503103345366769,0,0
0,119,1,0.6829581432429948,0,0
3,58,0,0.48013097010625855,0,0
2,77,0,0.6571932451236443,0,0
0,64,1,0.5328425076413852,0,0
0,161,0,0.4568835146137258,0,0
1,169,1,0.8216917709594767,0,0
4,36,0,0.7690954104282169,0,0
1,176,1,0.5162263066538176,0,0
1,57,1,0.6350894037816452,0,0
2,109,0,0.7613534676824635,1,0
1,50,0,0.7515157768347039,0,0
2,117,0,0.7878594503339791,0,0
1,77,0,0.5475573799858667,0,0
4,110,1,0.7716073407960042,0,1
1,36,1,0.6904688155792502,1,1
3,139,0,0.8543758021705523,1,0
2,42,1,0.9149680077479454,0,0
1,167,0,1.0,0,0
1,115,0,0.9619274327774057,0,0
3,23,0,0.7252047405651676,0,0
0,92,0,0.6924419919828185,0,0
1,94,0,0.5128110478436931,0,0
1,68,0,0.5177681049040174,0,0
2,128,0,0.7543105816616672,0,0
3,45,0,0.7605110681423671,0,0
3,51,0,1.0,0,0
3,47,0,0.5544587975862818,0,0
2,70,0,0.5336697042973401,0,0
1,187,1,0.7500179538667715,0,0
0,56,1,0.5992426242647805,0,0
2,198,1,0.777850179289777,0,0
4,76,0,0.6052567418524856,0,0
1,99,1,0.6429219888257687,0,0
1,91,0,0.7859113728030764,0,0
2,22,0,0.586613081691355,0,0
2,159,1,0.6278966856994632,0,0
1,130,0,0.8057259722454222,0,0
2,110,0,0.7093100730114217,0,0
5,70,0,0.572051214568239,0,0
2,158,0,0.6036106846252804,0,0
1,153,0,0.9084819963005913,1,0
0,159,0,0.7620641489815662,0,0
0,44,0,0.6277003576019962,0,0
0,45,0,0.87317504150645,0,0
4,99,1,0.7872366571631976,0,1
2,55,1,0.9709727533668473,0,0
0,183,1,0.8771609243109736,0,0
1,40,0,0.9332948216734608,0,0
1,68,1,0.6319597546428842,0,0
1,103,0,0.5222218338400233,0,0
2,137,0,0.8543678161215643,0,0
3,79,0,0.8562641851530037,1,0
1,125,1,0.6790618948488846,0,0
1,142,1,0.4913126987570311,0,0
2,38,1,0.7613909254358443,0,0
2,158,1,0.7776888727059642,0,0
2,97,0,0.42845198411847074,0,0
2,119,0,0.7748547060603357,0,0
3,150,0,0.9301284758363396,0,0
1,147,0,0.43722909430124873,0,0
1,126,0,0.8058345443904612,0,0
1,159,1,0.9620694104955144,0,0
2,81,0,0.9745707811294415,1,0
2,64,0,0.32511983956934015,0,0
1,76,0,0.91752741944315,0,0
1,149,0,0.6372899386159383,0,0
2,120,0,0.6140747294060599,0,0
1,38,0,1.0,1,0
1,80,0,0.7439800761470863,0,0
2,171,0,0.6234359177432429,0,0
2,24,0,0.8598442895864921,0,0
2,173,1,1.0,0,0
3,182,0,0.7346622331815881,0,0
5,38,0,0.5932656396172775,0,0
0,50,1,0.7182474858216895,0,0
1,191,0,0.918171520110656,0,0
1,166,0,0.6378201394414865,0,0
1,125,1,0.9183628261536343,0,0
3,100,0,0.6719184881216308,1,1
3,159,0,0.32907685920937224,0,0
2,182,0,1.0,0,0
1,109,0,0.767059155823912,0,0
0,136,1,0.9107961897640108,0,0
2,144,0,0.7604611030540246,0,0
3,91,0,0.707438242344779,0,0
0,123,1,0.8473784132037009,0,0
0,44,0,0.669206200203674,0,0
2,172,0,1.0,0,0
2,160,1,0.6939121689436125,0,0
1,61,1,1.0,0,0
1,162,1,0.8209295376314432,0,0
3,42,0,0.2237678728523671,0,0
1,47,0,0.5020201205087509,0,0
